1	300.000000	580.000000
2	700.000000	420.000000
	591.362023	503.522948
	592.448303	506.925650
	591.857684	512.800832
	594.251710	515.725068
	593.670309	518.086212
	596.062235	525.026616
	590.374428	524.632659
	593.155251	534.725511
	594.892998	538.851191
	591.732868	540.947417
	590.866740	537.555901
	593.301901	548.137693
	588.319032	550.124320
	586.928767	558.738309
	584.245948	563.503371
	586.069098	563.990705
	581.346666	565.130132
	580.342202	568.686396
	577.914424	574.221272
	570.593477	571.602086
	557.575841	589.662774
	568.235519	591.782742
	569.133965	600.144474
	571.575993	608.987354
	567.426176	606.270403
	559.287669	598.901503
	544.685056	598.642132
	569.660313	602.453843
	555.354770	617.450397
	552.948841	618.218686
	539.858729	629.338181
	534.843938	628.905459
	547.215071	635.673555
	522.252463	629.529453
	538.155813	616.246925
	521.517889	654.151234
	512.847938	641.932259
	518.223551	668.122120
	512.726994	637.083767
	495.820750	637.153379
	489.954528	616.849905
	471.084422	655.145717
	483.753295	631.934409
	478.059731	652.525523
	479.017871	653.101012
	445.420707	638.300443
	434.414808	654.054041
	457.398723	644.313290
	433.758807	641.850887
	398.749050	630.169254
	418.581539	653.034707
	404.948147	627.721666
	393.669322	657.668962
	408.882728	645.368577
	410.400151	654.932321
	380.160798	609.278214
	358.916914	650.758833
	385.251859	607.929464
	362.985900	627.557547
	365.781047	623.791694
	341.858661	640.975569
	341.270589	598.696850
	307.108244	587.509274
	390.829426	595.102813
	360.693924	591.055697
	346.009302	583.772855
	305.653523	596.692346
	317.547064	597.452205
	298.384566	588.267626
	288.876281	587.153252
	312.662925	568.994700
	270.893111	519.583845
	276.024413	550.218153
	250.755738	550.895295
	317.134186	520.655416
	273.809122	499.259150
	272.336744	493.584951
	294.765946	522.974837
	273.313307	489.037372
	304.483013	434.487225
	271.819884	492.946819
	262.659501	499.316852
	240.703362	458.270906
	293.644787	423.998055
	290.831579	391.163360
	252.658639	462.583402
	273.220816	414.992214
	266.373244	380.481958
	220.768298	337.887729
	278.678732	330.847686
	275.174973	322.343200
	280.816423	368.397843
	274.581986	339.163881
	308.873363	362.599841
	242.191372	312.968345
	293.833446	305.950422
	318.103653	269.334783
	307.703038	316.466750
	308.486704	291.796178
	263.983716	323.776832
	307.395659	225.043248
	288.806265	208.880740
	298.158552	261.901464
	325.193642	239.067720
	369.905787	202.442752
	377.968582	208.140732
	354.297588	215.515386
	368.587297	177.321395
	440.703238	189.151003
	397.175506	166.063973
	359.340574	213.274197
	388.178888	168.000680
	435.136627	196.098469
	437.687512	122.634139
	440.368249	149.248848
	467.178707	87.677557
	524.425341	116.949680
	592.108202	128.627255
	508.779337	128.153263
	541.203456	141.307430
	409.768724	495.919576
	407.489737	492.368913
	407.631448	488.640421
	407.431768	483.436281
	408.041871	481.560679
	406.610401	474.945354
	404.632211	473.443177
	404.074184	470.943864
	404.391326	462.699621
	407.874488	457.945825
	410.212880	451.408497
	405.092231	459.473585
	405.314883	446.057014
	410.874409	445.087124
	424.152221	445.600562
	409.993975	438.203915
	421.320349	430.487659
	402.795405	424.822973
	410.530271	425.582613
	419.507011	424.346659
	416.182226	421.165084
	417.517143	419.780733
	429.235417	413.983729
	420.722968	407.992469
	429.740402	386.336648
	447.432851	397.267516
	439.894222	392.192614
	440.882605	375.290857
	430.540410	368.292494
	448.839030	385.891045
	456.422715	377.838085
	457.550260	376.476547
	474.665920	363.130929
	458.542636	373.243386
	469.739266	341.803520
	484.361825	369.042229
	494.861604	364.409714
	491.660187	359.603918
	520.863623	356.840555
	499.796942	371.310788
	524.178446	374.143215
	528.165207	358.920480
	540.109230	348.722742
	524.625002	339.445302
	558.261483	381.247754
	555.369529	341.122166
	530.933440	336.518584
	555.364248	330.951181
	538.446079	327.824822
	574.753699	320.175403
	582.338456	358.322061
	565.177865	338.448365
	579.307050	344.718360
	609.103770	354.480597
	588.201818	367.373741
	625.574067	332.610017
	636.525915	346.851136
	588.889526	368.928553
	649.486937	392.765203
	629.067782	387.303958
	640.471375	375.478734
	670.644738	387.845597
	673.821713	397.390603
	649.546291	403.749638
	665.064783	374.632820
	678.121541	404.035071
	669.375848	412.524256
	668.286429	455.230046
	658.024556	391.101180
	718.392844	413.735010
	687.744490	423.416115
	725.562057	447.009568
	721.639469	411.431371
	675.504175	465.012180
	676.788553	511.169588
	730.148089	506.712614
	685.348379	497.975587
	740.888211	521.475889
	723.968068	471.480101
	717.442862	500.717274
	728.910153	517.815662
	744.761680	584.561869
	719.043360	526.234766
	785.027715	615.220349
	722.713826	514.587871
	754.347256	555.710026
	739.268461	581.881408
	749.095883	560.663177
	745.772006	594.868894
	697.621145	613.066916
	707.238730	706.031629
	734.661454	636.103452
	723.864332	646.543749
	761.136526	621.734436
	700.976311	700.699157
	731.953732	677.222327
	752.863942	690.773853
	735.947523	704.409499
	755.274662	739.843506
	715.224731	700.153402
	675.395967	747.951197
	690.148469	702.939070
	681.917361	767.634463
	609.815016	730.695676
	702.026016	759.149882
	610.587252	774.258523
	676.728171	808.632299
	553.348148	785.860065
	563.359548	792.265336
	541.352926	842.505641
	626.492386	856.406894
	613.601259	877.499853
	539.707686	825.452039
	506.812556	782.049505
	508.417343	810.118217
	528.620984	848.022764
	527.756589	833.445418
	509.797026	877.764113
	424.193206	804.999420
	383.353238	854.877099
