84.016527 	 87.775612
97.795530 	 108.285174
104.601905 	 117.140620
100.964175 	 120.466969
96.360143 	 94.197432
116.304078 	 106.446647
102.767494 	 90.979750
96.939188 	 82.419957
96.145861 	 103.897711
131.897562 	 91.161134
91.560583 	 104.516183
102.928110 	 100.193803
102.151974 	 59.009370
126.280598 	 112.360805
91.614702 	 86.907621
86.197066 	 66.414627
95.036621 	 123.867098
68.728541 	 65.096216
99.518105 	 73.036211
94.255887 	 84.974699
108.634503 	 91.375220
102.437098 	 108.411340
108.097009 	 109.674599
94.133480 	 50.610446
105.044183 	 81.416548
110.636910 	 73.473764
120.480497 	 81.974709
86.883674 	 107.963428
146.906231 	 81.094107
135.790055 	 109.808724
82.141271 	 115.284121
104.436338 	 90.601234
91.257887 	 58.972059
96.784147 	 110.615002
105.290480 	 93.361276
121.301482 	 92.071960
112.316933 	 76.844667
96.139225 	 105.725929
114.424381 	 100.773810
106.862896 	 125.121960
124.883721 	 88.737540
104.692351 	 130.946822
103.339629 	 100.630011
128.376805 	 117.840724
86.858699 	 100.075960
77.518544 	 95.026081
117.973402 	 74.238113
120.432273 	 92.315006
86.051475 	 85.311621
57.405218 	 98.114966
76.959086 	 66.416624
99.900211 	 88.250057
92.014621 	 102.484185
103.287564 	 92.998282
94.294277 	 92.043471
94.872405 	 81.290518
73.850615 	 77.494224
110.557254 	 100.108846
117.997272 	 123.599722
84.725912 	 78.866516
62.787247 	 95.777795
113.825962 	 129.964093
101.521458 	 90.704181
104.405870 	 83.564229
101.811912 	 98.383031
75.230790 	 93.271451
109.250836 	 128.493338
111.005646 	 138.850361
86.127572 	 103.701766
96.662584 	 102.950318
78.473891 	 97.931801
93.692824 	 92.534759
92.714961 	 94.834534
100.176825 	 125.917738
92.418517 	 99.893290
67.061172 	 103.721433
101.615030 	 87.059921
107.403937 	 94.266626
94.570694 	 77.414696
117.545953 	 81.554363
102.156000 	 102.378518
114.368781 	 114.781605
72.894822 	 125.810428
111.468392 	 81.008906
80.206218 	 91.810250
89.283287 	 119.310027
120.372864 	 104.225931
120.527225 	 102.196487
126.532231 	 124.372461
74.624926 	 116.725811
107.359339 	 95.604750
116.817755 	 90.998269
88.683076 	 111.329319
97.881117 	 101.911715
122.945370 	 90.089063
104.834182 	 115.353631
76.694652 	 102.057812
96.607427 	 109.145474
105.241154 	 100.582534
83.572255 	 118.467478
129.857617 	 109.846822
116.905356 	 100.964702
92.111456 	 103.612265
68.945855 	 133.185152
118.610381 	 63.344404
73.744084 	 111.507597
96.780241 	 99.391149
67.957288 	 102.509961
103.610899 	 112.702183
70.546070 	 120.405641
78.767879 	 101.210826
130.266472 	 126.590178
107.764186 	 121.238459
76.948958 	 116.481343
118.272804 	 79.416747
102.780206 	 157.167128
119.235757 	 124.897704
112.141027 	 76.843420
62.021847 	 98.396181
79.684561 	 71.109287
97.227418 	 108.640412
145.059871 	 90.808389
101.809742 	 152.162700
79.256615 	 105.062083
94.668023 	 126.349676
102.234030 	 125.428734
108.235585 	 115.158329
66.553298 	 85.330291
73.535710 	 69.768709
118.228782 	 120.877523
97.259221 	 80.192095
120.888061 	 136.493179
114.068248 	 83.556958
91.013738 	 114.064194
101.244559 	 120.528732
80.361707 	 130.723318
94.242390 	 85.774003
76.500889 	 117.115452
93.276474 	 94.516231
92.454097 	 79.205353
85.832041 	 97.616228
143.388475 	 92.467385
115.973722 	 81.159443
117.462260 	 117.919963
114.310431 	 107.432045
63.495982 	 97.168071
112.027800 	 63.814210
91.621748 	 123.950938
100.675266 	 127.126189
93.233431 	 124.773487
103.196029 	 113.565140
71.165341 	 70.409421
109.767022 	 92.825811
63.496384 	 90.938679
92.888994 	 82.904606
75.063550 	 104.435309
106.712645 	 83.950196
126.474889 	 90.251827
60.386046 	 100.458064
116.272370 	 62.049497
137.550275 	 94.186637
83.542369 	 105.674103
89.210058 	 118.994738
126.558075 	 108.747699
99.889797 	 65.933424
84.724138 	 100.436271
60.035634 	 78.921303
102.990088 	 75.361886
84.575375 	 106.025204
103.788580 	 102.371446
148.817863 	 113.411924
86.409400 	 100.970573
123.209679 	 136.174453
113.692423 	 84.439261
113.710996 	 111.366656
110.505488 	 98.926428
95.642659 	 101.938984
88.023106 	 111.887575
98.986270 	 126.633162
114.912791 	 104.526720
126.630067 	 117.366179
106.800955 	 81.788041
126.651783 	 97.473418
92.968017 	 100.602858
121.366440 	 102.371496
77.268209 	 94.383024
83.875802 	 94.563977
74.973519 	 107.115436
93.104153 	 82.322856
88.374928 	 125.408816
76.098493 	 109.720924
103.378976 	 76.127556
100.801420 	 81.493124
116.717585 	 111.025556
97.659588 	 80.215882
89.602518 	 90.037339
106.907972 	 124.924729
115.173673 	 91.097828
62.340281 	 85.282216
107.053353 	 78.777523
349.793452 	 408.904790
415.018649 	 357.032701
420.792205 	 372.793050
378.357482 	 372.262396
330.278300 	 357.840711
370.709659 	 397.421112
247.145971 	 315.840376
405.466397 	 376.077049
358.712239 	 370.903434
397.331189 	 312.188548
366.441332 	 274.762177
355.283406 	 353.846648
400.399365 	 320.610499
371.817140 	 388.232288
321.731743 	 362.465110
351.950483 	 343.047056
330.069787 	 323.507889
303.281364 	 331.467507
312.798466 	 348.153769
412.601411 	 338.149212
388.865558 	 369.518852
404.019835 	 349.740896
346.023204 	 343.948511
301.301211 	 431.299869
292.920481 	 345.040465
335.341122 	 352.945677
292.753433 	 381.142180
348.272418 	 340.841305
406.870205 	 376.987275
418.751662 	 402.578932
328.113424 	 339.765917
399.887828 	 333.314709
346.992993 	 332.041281
366.693371 	 393.010513
325.642996 	 329.925585
388.149261 	 418.408076
388.096342 	 295.085528
347.263655 	 362.580571
352.913456 	 328.842263
279.767629 	 398.277644
392.462944 	 378.931358
334.888355 	 297.419778
373.341561 	 315.549186
340.410287 	 399.987611
388.461594 	 336.835303
364.649245 	 323.487483
318.631892 	 342.075966
298.521606 	 425.533668
370.154434 	 319.505445
349.720306 	 388.418929
343.049217 	 340.805802
381.111653 	 409.061343
384.750289 	 355.431687
371.221206 	 350.928795
332.068677 	 323.661548
318.592562 	 316.118847
350.434991 	 286.463815
344.878601 	 289.471057
339.264531 	 313.189377
355.833131 	 388.925934
282.801717 	 320.054244
320.039861 	 331.571922
342.247065 	 312.838749
339.748827 	 389.730465
355.761571 	 330.037598
362.217169 	 371.756036
278.934784 	 343.006069
429.468479 	 352.294293
356.991390 	 413.051638
301.802941 	 384.122363
337.707256 	 359.920558
374.106364 	 341.691429
324.559742 	 375.680683
345.077549 	 354.347773
373.858404 	 386.051927
340.070935 	 311.069764
367.045269 	 402.423254
325.200406 	 369.977545
406.572150 	 347.087250
363.222575 	 345.588738
313.009958 	 317.964785
300.770404 	 343.275305
422.114805 	 359.348470
415.122698 	 314.079550
330.020700 	 419.372120
295.641678 	 297.849134
429.864699 	 389.382514
359.408351 	 352.546337
394.622931 	 376.002742
380.082572 	 407.447425
401.433957 	 359.584166
296.026344 	 404.812699
309.938858 	 250.270117
365.208662 	 355.959449
326.462112 	 355.967004
405.410070 	 363.795049
338.499462 	 354.187861
