1	300.000000	290.000000
1	300.000000	700.000000
2	600.000000	290.000000
2	600.000000	700.000000
	398.758076	229.607891
	482.677853	170.142706
	484.822418	192.419170
	430.582214	226.211737
	552.554826	152.228897
	441.684949	201.707437
	570.221857	158.369907
	432.111138	214.228895
	638.085395	143.815176
	542.228743	151.822967
	415.972263	221.183983
	443.752019	187.111103
	351.475034	270.124279
	266.257877	346.436919
	291.227621	309.509530
	460.084530	187.395348
	488.646290	173.476875
	528.466493	165.654340
	282.390463	287.947902
	321.000255	293.346772
	506.956069	174.048853
	605.547289	127.357894
	623.220881	128.427998
	466.798703	188.006556
	483.748229	164.188285
	566.672799	157.362879
	626.728508	150.821008
	462.053241	184.586681
	300.300205	297.973229
	494.243650	189.391746
	293.185060	311.399946
	466.791606	183.908841
	635.423146	137.640926
	436.253872	226.153477
	522.365528	166.215010
	595.878968	144.547760
	481.554826	189.176648
	406.875962	216.131727
	491.569397	198.963182
	422.710704	204.768851
	437.538335	201.844758
	420.554742	220.878145
	421.451465	209.668125
	404.179557	212.489254
	364.052078	237.129353
	431.758935	198.987354
	379.022154	238.374048
	307.682904	291.845373
	542.562891	150.221213
	574.028033	133.827082
	417.553371	202.997997
	348.270757	248.860544
	316.993622	277.501864
	329.956826	254.593091
	499.554244	196.632386
	635.751906	130.002130
	453.068550	193.851495
	469.512015	181.137727
	287.342888	307.793555
	329.541215	256.522594
	641.871310	131.500344
	644.623429	145.290201
	262.939464	332.611322
	542.380302	160.748355
	480.923938	179.652636
	568.946485	142.709744
	408.345888	230.481765
	602.550763	138.149325
	387.207647	240.245769
	624.078091	146.870241
	496.637764	171.545146
	601.225452	141.545102
	621.742191	123.591262
	472.970593	201.563310
	331.720738	267.701394
	335.085179	268.713502
	421.542684	216.927138
	279.495437	315.401368
	369.924562	243.652662
	357.258072	253.046527
	642.566544	167.789540
	587.485775	153.757048
	330.324691	269.125840
	335.515989	276.541658
	510.102072	173.292911
	435.614881	198.469246
	460.663643	206.060070
	564.963220	154.244261
	559.065135	160.142399
	309.287807	290.986588
	398.904525	208.566856
	319.139787	280.088690
	528.908095	162.526517
	537.761564	152.581597
	263.903460	328.595905
