1	300.000000	580.000000
2	700.000000	420.000000
	590.805586	504.031540
	591.626724	507.279203
	593.281682	510.354147
	593.590311	515.632220
	594.198286	518.258771
	594.493011	521.814902
	594.492776	526.279026
	594.342012	529.858332
	594.580670	534.435011
	591.760645	535.103166
	593.952982	547.568500
	590.860993	551.450405
	590.809474	550.157183
	590.433803	555.409222
	591.012785	558.262141
	587.882906	566.045237
	586.250872	570.372120
	582.451226	568.328497
	583.225718	574.287589
	584.166401	580.842424
	580.911440	593.466844
	573.175564	587.676233
	576.967965	595.821105
	569.023240	599.016910
	561.944785	607.477257
	559.850335	611.808553
	556.026071	617.611277
	556.533999	595.983969
	549.841131	624.164361
	544.830821	616.328877
	545.187206	632.555492
	542.632899	627.310616
	536.588495	632.965547
	527.093917	635.050474
	523.190992	639.893782
	522.552532	627.167727
	508.674282	630.620084
	507.939968	624.503673
	500.630789	651.956997
	499.243386	656.676868
	489.701351	642.440334
	468.351200	670.230682
	480.087375	658.267136
	476.009774	646.466556
	462.034015	627.680922
	449.170687	646.773184
	445.646792	657.529094
	449.604732	645.579664
	426.906172	657.577763
	430.951965	652.457938
	428.481733	646.814970
	425.564173	649.034325
	411.752172	633.715198
	404.820104	652.945166
	393.027192	645.196381
	397.783265	675.525272
	375.655597	633.029513
	372.072732	614.395756
	372.493176	632.531171
	359.307171	624.353023
	355.817350	617.094058
	339.983728	607.437221
	332.621497	620.425460
	337.572404	610.768832
	322.651140	573.047274
	326.430937	603.805479
	335.268841	565.155298
	318.329752	585.442837
	309.466600	575.182743
	330.797206	553.624344
	301.393076	568.946072
	265.263019	561.543590
	310.456718	543.310709
	280.561797	517.948780
	285.396812	546.787243
	258.005752	502.179571
	264.442196	515.436111
	288.058497	513.722751
	266.490791	482.396622
	266.322521	494.900871
	251.567718	480.353647
	265.970304	488.539289
	286.030645	425.828286
	277.635039	435.654343
	236.388527	425.911623
	250.352346	431.109473
	255.095009	391.601122
	253.438669	370.843810
	288.894082	382.147243
	274.857114	394.733924
	252.499480	343.987481
	238.764760	375.653336
	267.728359	369.574306
	264.645419	283.769341
	256.796957	342.936178
	285.866208	352.787325
	293.553677	271.192991
	340.943122	316.196653
	269.326254	288.828810
	303.794077	258.704173
	275.001256	244.279916
	324.691963	241.779026
	309.388111	244.029507
	389.697749	238.232247
	360.602158	212.090507
	320.869247	190.155103
	375.418693	205.946139
	373.204501	214.675990
	430.475228	208.558432
	389.091524	186.022614
	429.159362	173.159099
	453.528992	191.871743
	446.761558	122.011800
	419.072308	127.618576
	483.973731	143.919550
	517.919635	136.095531
	487.887142	128.517650
	533.123078	154.026464
	522.303931	113.187604
	524.228346	112.881699
	409.116913	496.705249
	408.755105	493.194633
	406.707484	489.582130
	406.858029	484.537466
	406.108687	481.018962
	406.019040	477.329362
	405.692881	472.475838
	407.883337	471.301544
	407.088020	464.954679
	409.317120	459.895196
	406.349675	456.529071
	410.120456	451.905269
	410.055176	447.616142
	410.332045	438.052863
	415.163797	442.321400
	409.034929	427.095488
	419.704582	430.939727
	419.268621	428.615615
	419.506908	426.709451
	422.061471	411.232717
	425.429436	412.468835
	426.040793	410.761150
	429.574510	403.185742
	428.256285	396.619441
	439.682575	398.346291
	439.946162	399.444412
	434.931423	384.216505
	443.962348	390.595880
	443.874009	378.865724
	456.269615	381.727652
	460.853101	380.882704
	468.598836	362.359768
	467.560542	372.939123
	459.900847	368.332318
	483.975626	354.408063
	482.004740	358.435331
	492.287378	351.989561
	483.972217	368.037003
	501.980979	366.985205
	510.952086	359.532039
	510.929873	342.295286
	515.943733	353.614387
	526.532868	343.014892
	529.265106	365.199049
	529.886835	350.497628
	542.965382	340.817295
	551.301811	351.222496
	531.719061	370.745756
	574.723088	361.852480
	576.582184	347.352454
	562.580691	347.054852
	586.877281	373.077116
	577.889614	374.653941
	584.017617	365.484279
	601.452776	337.580354
	637.104351	348.089854
	607.873724	359.319791
	618.374749	370.095458
	633.354784	395.788785
	653.205569	386.449233
	634.720777	392.097484
	646.780170	379.825568
	662.524032	373.071344
	631.141281	387.878793
	657.110062	409.616090
	670.608038	423.184594
	672.880134	418.540286
	692.244086	421.750306
	677.671717	423.816621
	694.544381	421.770957
	697.033096	430.143980
	701.715869	432.040520
	692.942230	442.741545
	710.784886	474.962971
	710.277990	491.774334
	702.152156	505.804950
	729.027852	452.317025
	740.444417	459.964728
	737.607022	539.474572
	732.015233	521.139630
	747.678392	516.921034
	751.968391	526.689207
	754.452654	526.293078
	742.020382	548.169721
	728.170226	564.900939
	716.207945	545.675069
	715.998573	570.509137
	755.413158	596.081989
	761.653975	623.584266
	729.186339	592.404308
	736.298562	621.511251
	755.799690	625.325143
	759.664261	654.558183
	735.544915	647.393939
	703.558487	668.483159
	718.824135	654.733185
	715.620287	678.768966
	716.301794	723.636889
	664.669640	700.858018
	690.254193	680.797743
	636.337798	702.082822
	699.568228	779.611635
	660.223375	747.404988
	668.623773	783.555596
	674.470672	828.917533
	656.591973	760.956387
	686.275117	773.513368
	611.033530	823.314027
	619.217868	813.737778
	604.183514	790.966263
	563.719516	791.038409
	596.941773	815.622888
	528.122581	853.477098
	548.423152	819.579711
	547.363675	865.532068
	538.440078	846.916136
	504.167410	856.108112
	501.649774	882.895464
	521.831669	860.294165
	452.277006	874.220768
