319.257976 	 2.449104
213.149495 	 -19.945890
234.689905 	 11.782731
315.907693 	 -10.371244
335.085613 	 -6.919544
200.822436 	 0.909961
271.294119 	 -1.741355
254.814602 	 0.108751
252.591947 	 -10.833389
385.001934 	 -0.111386
244.212506 	 13.450262
224.066921 	 0.935004
234.065243 	 19.587050
389.025174 	 -0.190104
233.451766 	 9.861117
351.354130 	 -0.790048
367.301644 	 12.130076
314.065072 	 6.078128
295.149504 	 3.890972
379.199058 	 11.559843
226.260344 	 1.172202
349.917546 	 -13.067707
288.751330 	 -6.528734
287.204279 	 2.653805
250.599053 	 8.158142
307.240660 	 15.490763
293.182929 	 -2.743111
338.697784 	 5.632157
381.690489 	 -10.845291
356.691392 	 -13.394364
366.569844 	 -11.579787
298.409571 	 15.421709
315.713871 	 -6.738107
272.468565 	 0.683506
387.641385 	 -7.441750
327.961532 	 -7.082885
301.925819 	 2.689809
247.812884 	 -0.599614
384.123975 	 -3.213645
212.707905 	 6.013512
234.820537 	 3.924334
271.363577 	 10.550773
211.006374 	 -6.705127
322.563245 	 6.641410
290.932275 	 -4.989153
207.444470 	 1.486327
209.141875 	 22.860454
290.784019 	 5.537917
385.407938 	 8.341741
271.448664 	 17.236809
315.251643 	 2.107705
316.485440 	 11.407999
379.673312 	 -1.525262
236.433655 	 -8.916141
204.757873 	 -14.271253
360.706365 	 -8.917038
358.513717 	 6.282557
241.005898 	 -0.397305
370.009362 	 2.581885
242.956433 	 16.584661
307.377043 	 17.778004
363.110739 	 1.973034
285.705620 	 -9.490809
360.530655 	 13.761442
301.677245 	 -5.571643
308.232171 	 -7.344533
278.309149 	 -2.989330
357.154678 	 -0.961303
294.597185 	 10.731595
225.600984 	 11.846052
346.967986 	 5.757911
312.325996 	 -12.655270
377.013673 	 0.627314
283.728213 	 6.396672
339.442755 	 20.929730
318.582102 	 -15.883466
226.158058 	 -12.545107
213.203926 	 -5.488358
345.271775 	 -6.060898
207.203202 	 -16.200761
331.232256 	 1.087654
267.854235 	 -0.100569
262.364775 	 6.034329
361.678299 	 4.334403
386.144642 	 5.085191
314.582422 	 22.297450
210.910335 	 -4.988437
392.250127 	 -2.510543
337.055980 	 -4.342588
398.998321 	 8.924618
249.198458 	 -2.748968
273.995402 	 6.738163
206.421734 	 8.863652
206.811204 	 -21.080652
289.490165 	 13.014698
359.199659 	 13.712357
240.262452 	 9.284612
251.160907 	 -25.161026
393.735990 	 -11.063839
245.908208 	 -17.165444
648.892176 	 -85.264436
770.902656 	 -3.448634
744.771627 	 -40.552478
796.407376 	 -2.754323
648.864960 	 -62.228641
790.514415 	 -16.573662
640.730685 	 -71.542248
722.854462 	 -38.382897
751.529195 	 -0.006546
791.952830 	 -9.470765
794.623581 	 0.275914
750.927748 	 -17.610673
716.799723 	 -38.140370
802.550794 	 -8.051355
729.170939 	 -24.198409
762.295769 	 -25.075994
737.316994 	 -33.101022
711.998501 	 -48.097401
684.288653 	 -31.420973
680.396525 	 -46.680489
728.859424 	 -39.337865
630.143559 	 -88.679204
746.346707 	 -13.270483
753.379531 	 -17.545559
794.317863 	 -2.804349
749.205976 	 -7.645391
788.688234 	 13.572915
724.214771 	 -37.962310
642.042268 	 -73.089304
641.998841 	 -70.182892
651.527513 	 -65.823421
754.026091 	 -20.858790
620.975630 	 -75.669073
689.222047 	 -53.130343
626.304834 	 -74.242118
639.496324 	 -59.740334
796.694325 	 -20.756924
693.749271 	 -62.841885
686.759413 	 -60.031218
669.705433 	 -88.991418
776.939770 	 -14.055681
651.080973 	 -43.890933
667.264180 	 -55.115165
699.724220 	 -56.133955
760.532280 	 -10.448966
643.319452 	 -72.803789
646.750505 	 -79.159886
747.625734 	 -28.976827
764.585200 	 0.265267
728.475558 	 -26.472416
791.688196 	 10.688769
654.537592 	 -74.262264
755.904616 	 -26.599961
771.563158 	 -4.805190
633.733589 	 -88.279157
784.000801 	 15.822449
630.209085 	 -82.058997
651.451932 	 -59.356912
627.172107 	 -97.309794
722.247761 	 -21.419673
699.411407 	 -41.694046
658.226804 	 -63.944922
641.443885 	 -64.824484
768.482025 	 -23.014640
697.371820 	 -40.169882
679.671769 	 -80.484678
662.972189 	 -35.753221
771.282288 	 0.499262
715.190024 	 -36.488030
625.376032 	 -68.406606
752.556195 	 -8.445749
675.926620 	 -61.852519
768.107342 	 -0.207002
706.834455 	 -43.240906
731.596012 	 -40.429398
698.918498 	 -25.675610
715.361204 	 -32.400291
735.641732 	 -18.616516
666.999751 	 -49.648880
709.900505 	 -53.029067
651.821239 	 -78.734243
755.653424 	 -12.691275
631.240060 	 -85.639112
789.790867 	 -7.868856
684.323258 	 -57.503976
773.484670 	 -8.934591
717.126866 	 -35.619484
650.112130 	 -64.383679
759.214803 	 -10.580675
757.397368 	 -30.708410
644.827609 	 -78.644941
776.236736 	 -4.124241
754.495220 	 -32.160309
642.494026 	 -96.173250
790.330828 	 8.696945
645.505484 	 -73.779006
749.159715 	 -26.743163
634.743970 	 -68.864610
704.821376 	 -76.816303
690.503998 	 -25.314163
